filename,width,height,class,xmin,ymin,xmax,ymax
708515c93da74a1ea9731dec6b2112b1.jpg,600,465,CountryOfStay,241.93548583984375,306.125,343.5483703613281,328.40625
708515c93da74a1ea9731dec6b2112b1.jpg,600,465,Pakistan_CNIC,15.483870506286621,22.28125,586.4515991210938,439.8125
716618_376922_h1_updates-1.jpg,600,360,Name,169.1999969482422,72.5999984741211,280.79998779296875,98.4000015258789
716618_376922_h1_updates-1.jpg,600,360,FatherName,172.1999969482422,147.0,381.5999755859375,167.39999389648438
716618_376922_h1_updates-1.jpg,600,360,Gender,166.20001220703125,220.20001220703125,182.39999389648438,240.60000610351562
716618_376922_h1_updates-1.jpg,600,360,CountryOfStay,229.79998779296875,221.40000915527344,297.0,244.1999969482422
716618_376922_h1_updates-1.jpg,600,360,IdentityNumber,165.59999084472656,268.20001220703125,297.0,289.20001220703125
716618_376922_h1_updates-1.jpg,600,360,DOB,313.20001220703125,268.20001220703125,403.79998779296875,291.6000061035156
716618_376922_h1_updates-1.jpg,600,360,Pakistan_CNIC,7.200000286102295,3.5999999046325684,595.2000122070312,351.6000061035156
716618_8138261_s1_updates.jpg,600,360,Name,167.40000915527344,81.0,303.5999755859375,103.79999542236328
716618_8138261_s1_updates.jpg,600,360,FatherName,167.40000915527344,159.0,259.20001220703125,186.0
716618_8138261_s1_updates.jpg,600,360,Gender,166.8000030517578,242.40000915527344,185.39999389648438,263.3999938964844
716618_8138261_s1_updates.jpg,600,360,CountryOfStay,230.40000915527344,245.40000915527344,300.0,261.6000061035156
716618_8138261_s1_updates.jpg,600,360,IdentityNumber,169.1999969482422,286.20001220703125,303.0,316.20001220703125
716618_8138261_s1_updates.jpg,600,360,DOB,314.3999938964844,286.20001220703125,406.1999816894531,308.3999938964844
716618_8138261_s1_updates.jpg,600,360,Pakistan_CNIC,4.200000286102295,3.5999999046325684,600.0,357.0
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Name,169.6875,91.83050537109375,291.5625,114.31961059570312
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,FatherName,168.75,165.85714721679688,326.25,189.28329467773438
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Gender,163.125,241.7578582763672,185.625,261.43585205078125
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,DOB,316.875,287.6731262207031,390.9375,307.35107421875
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,IdentityNumber,165.0,287.6731262207031,277.5,304.5399475097656
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,CountryOfStay,235.3125,241.7578582763672,369.375,265.18402099609375
82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Pakistan_CNIC,10.3125,10.30750560760498,591.5625,372.00726318359375
b40d44d513e237b4205aba8839d3d275.png,400,257,Name,119.0,62.0,176.0,76.0
b40d44d513e237b4205aba8839d3d275.png,400,257,FatherName,111.0,111.0,233.0,124.0
b40d44d513e237b4205aba8839d3d275.png,400,257,Gender,120.0,163.0,132.0,176.0
b40d44d513e237b4205aba8839d3d275.png,400,257,CountryOfStay,156.0,162.0,199.0,176.0
b40d44d513e237b4205aba8839d3d275.png,400,257,IdentityNumber,119.0,192.0,202.0,208.0
b40d44d513e237b4205aba8839d3d275.png,400,257,DOB,211.0,191.0,267.0,205.0
b40d44d513e237b4205aba8839d3d275.png,400,257,Pakistan_CNIC,7.0,3.0,394.0,246.0
chinese-man-1510044234.jpg,600,345,Name,186.0,85.60794067382812,276.0,103.58560943603516
chinese-man-1510044234.jpg,600,345,FatherName,180.85714721679688,149.8138885498047,277.71429443359375,169.50372314453125
chinese-man-1510044234.jpg,600,345,Gender,186.0,219.1563262939453,200.57142639160156,239.70223999023438
chinese-man-1510044234.jpg,600,345,CountryOfStay,234.8571319580078,217.44415283203125,347.1428527832031,239.70223999023438
chinese-man-1510044234.jpg,600,345,IdentityNumber,186.85714721679688,258.5359802246094,299.1428527832031,283.3622741699219
chinese-man-1510044234.jpg,600,345,DOB,307.71429443359375,262.8163757324219,390.8571472167969,279.93798828125
chinese-man-1510044234.jpg,600,345,Pakistan_CNIC,30.85714340209961,5.136476516723633,566.5714111328125,332.1588134765625
CNIC-11.jpg,600,394,Name,169.5895538330078,105.21591186523438,247.3880615234375,129.28125
CNIC-11.jpg,600,394,FatherName,174.06715393066406,180.21023559570312,297.20147705078125,200.3579559326172
CNIC-11.jpg,600,394,Gender,169.02984619140625,252.40625,182.4626922607422,271.4346618652344
CNIC-11.jpg,600,394,CountryOfStay,233.39552307128906,254.08523559570312,294.4029846191406,273.67327880859375
CNIC-11.jpg,600,394,IdentityNumber,165.1119384765625,296.61932373046875,278.1716613769531,315.6477355957031
CNIC-11.jpg,600,394,DOB,313.9925537109375,299.4176025390625,388.4328308105469,317.8863525390625
CNIC-11.jpg,600,394,Pakistan_CNIC,16.791046142578125,25.18465805053711,588.8059692382812,377.2102355957031
CqUlQh-XYAEUgT9.jpg,600,386,Name,155.55555725097656,92.88472747802734,323.33331298828125,116.24495697021484
CqUlQh-XYAEUgT9.jpg,600,386,FatherName,150.55555725097656,170.75216674804688,246.11111450195312,188.55043029785156
CqUlQh-XYAEUgT9.jpg,600,386,Gender,159.4444580078125,246.9510040283203,176.6666717529297,265.8616638183594
CqUlQh-XYAEUgT9.jpg,600,386,CountryOfStay,230.55555725097656,248.6195831298828,292.22222900390625,267.5302734375
CqUlQh-XYAEUgT9.jpg,600,386,IdentityNumber,157.7777862548828,292.55908203125,277.22222900390625,316.4754943847656
CqUlQh-XYAEUgT9.jpg,600,386,DOB,312.7778015136719,294.7838439941406,398.8888854980469,316.4754943847656
CqUlQh-XYAEUgT9.jpg,600,386,Pakistan_CNIC,1.6666667461395264,9.455331802368164,599.4444580078125,372.0950927734375
d009bdb7849d0da480496335b72eadcf.jpg,600,375,Name,186.5625,88.125,393.28125,107.8125
d009bdb7849d0da480496335b72eadcf.jpg,600,375,FatherName,180.9375,159.375,390.0,181.40625
d009bdb7849d0da480496335b72eadcf.jpg,600,375,Gender,180.9375,238.59375,203.90625,257.34375
d009bdb7849d0da480496335b72eadcf.jpg,600,375,CountryOfStay,237.65625,239.53125,300.0,259.21875
d009bdb7849d0da480496335b72eadcf.jpg,600,375,IdentityNumber,183.75,284.0625,302.8125,306.09375
d009bdb7849d0da480496335b72eadcf.jpg,600,375,DOB,314.0625,282.65625,396.09375,306.5625
d009bdb7849d0da480496335b72eadcf.jpg,600,375,Pakistan_CNIC,16.40625,0.9375,583.59375,375.0
DcnCnWBWsAA27Uq.jpg,600,450,Name,151.171875,109.5703125,249.0234375,134.765625
DcnCnWBWsAA27Uq.jpg,600,450,FatherName,150.0,193.359375,285.9375,216.796875
DcnCnWBWsAA27Uq.jpg,600,450,Gender,152.9296875,280.078125,172.8515625,304.1015625
DcnCnWBWsAA27Uq.jpg,600,450,CountryOfStay,214.453125,277.1484375,290.0390625,302.34375
DcnCnWBWsAA27Uq.jpg,600,450,IdentityNumber,152.34375,326.953125,291.796875,353.3203125
DcnCnWBWsAA27Uq.jpg,600,450,DOB,308.203125,331.0546875,404.8828125,353.3203125
DcnCnWBWsAA27Uq.jpg,600,450,Pakistan_CNIC,2.34375,21.6796875,600.0,423.6328125
e7493d0145945d15066a3087ab7ba817.jpg,600,389,Name,178.75001525878906,101.31510925292969,248.75,118.82636260986328
e7493d0145945d15066a3087ab7ba817.jpg,600,389,FatherName,180.625,168.8585205078125,330.0,190.74758911132812
e7493d0145945d15066a3087ab7ba817.jpg,600,389,Gender,176.25,247.03375244140625,199.375,265.79583740234375
e7493d0145945d15066a3087ab7ba817.jpg,600,389,CountryOfStay,231.875,247.65914916992188,300.625,265.79583740234375
e7493d0145945d15066a3087ab7ba817.jpg,600,389,IdentityNumber,180.0,291.4372863769531,299.375,306.44696044921875
e7493d0145945d15066a3087ab7ba817.jpg,600,389,DOB,311.25,288.3102722167969,400.0,305.821533203125
e7493d0145945d15066a3087ab7ba817.jpg,600,389,Pakistan_CNIC,8.75,10.63183307647705,576.875,368.3617248535156
EaPm6SHX0Ac0nGA.jpg,600,396,Name,172.52748107910156,102.29999542236328,296.70330810546875,122.0999984741211
EaPm6SHX0Ac0nGA.jpg,600,396,FatherName,174.72528076171875,169.9499969482422,304.945068359375,191.39999389648438
EaPm6SHX0Ac0nGA.jpg,600,396,Gender,179.6703338623047,245.85000610351562,190.10989379882812,264.0
EaPm6SHX0Ac0nGA.jpg,600,396,CountryOfStay,226.92306518554688,245.29998779296875,291.75823974609375,266.1999816894531
EaPm6SHX0Ac0nGA.jpg,600,396,IdentityNumber,172.52748107910156,287.6499938964844,296.70330810546875,305.79998779296875
EaPm6SHX0Ac0nGA.jpg,600,396,DOB,308.24176025390625,289.8500061035156,390.6593322753906,306.8999938964844
EaPm6SHX0Ac0nGA.jpg,600,396,Pakistan_CNIC,19.78022003173828,25.30000114440918,572.5274658203125,373.45001220703125
EEGJ75CWkAA5Q_R.jpg,600,407,Name,155.64356994628906,83.77664184570312,278.6138610839844,110.51386260986328
EEGJ75CWkAA5Q_R.jpg,600,407,FatherName,156.2376251220703,165.77081298828125,276.8316955566406,188.9430694580078
EEGJ75CWkAA5Q_R.jpg,600,407,Gender,156.83168029785156,247.17080688476562,173.46534729003906,269.1547546386719
EEGJ75CWkAA5Q_R.jpg,600,407,CountryOfStay,213.26731872558594,251.32992553710938,285.7425842285156,275.0963439941406
EEGJ75CWkAA5Q_R.jpg,600,407,IdentityNumber,150.29702758789062,300.05108642578125,289.3069152832031,322.6291809082031
EEGJ75CWkAA5Q_R.jpg,600,407,DOB,307.7227478027344,303.02191162109375,395.04949951171875,324.41168212890625
EEGJ75CWkAA5Q_R.jpg,600,407,Pakistan_CNIC,2.97029709815979,18.418977737426758,600.0,389.76934814453125
EgR0BxXVAAESPSG.jpg,411,254,Name,114.0,57.0,260.0,73.0
EgR0BxXVAAESPSG.jpg,411,254,FatherName,116.0,105.0,264.0,125.0
EgR0BxXVAAESPSG.jpg,411,254,Gender,115.0,162.0,133.0,178.0
EgR0BxXVAAESPSG.jpg,411,254,CountryOfStay,154.0,161.0,206.0,176.0
EgR0BxXVAAESPSG.jpg,411,254,IdentityNumber,117.0,195.0,206.0,209.0
EgR0BxXVAAESPSG.jpg,411,254,DOB,215.0,194.0,274.0,207.0
EgR0BxXVAAESPSG.jpg,411,254,Pakistan_CNIC,0.0,3.0,401.0,253.0
EgR6CvyVoAA5HEM.jpg,600,378,Name,175.0,89.5,260.5,112.0
EgR6CvyVoAA5HEM.jpg,600,378,FatherName,167.5,165.5,316.4999694824219,185.0
EgR6CvyVoAA5HEM.jpg,600,378,Gender,166.5,239.50001525878906,182.0,260.0
EgR6CvyVoAA5HEM.jpg,600,378,CountryOfStay,221.5,240.5,290.0,266.0
EgR6CvyVoAA5HEM.jpg,600,378,IdentityNumber,164.0,288.5,289.5,308.0
EgR6CvyVoAA5HEM.jpg,600,378,DOB,304.0,292.5,387.5,311.0
EgR6CvyVoAA5HEM.jpg,600,378,Pakistan_CNIC,2.0,1.9999998807907104,600.0,375.5
EKzGKXLXkAA5WUE.jpg,549,350,Name,168.0,95.0,260.0,114.0
EKzGKXLXkAA5WUE.jpg,549,350,FatherName,164.0,162.0,284.0,181.0
EKzGKXLXkAA5WUE.jpg,549,350,Gender,168.0,237.0,189.0,254.0
EKzGKXLXkAA5WUE.jpg,549,350,CountryOfStay,218.0,236.0,283.0,253.0
EKzGKXLXkAA5WUE.jpg,549,350,IdentityNumber,168.0,278.0,284.0,293.0
EKzGKXLXkAA5WUE.jpg,549,350,DOB,297.0,274.0,374.0,293.0
EKzGKXLXkAA5WUE.jpg,549,350,Pakistan_CNIC,6.0,13.0,546.0,350.0
file.jpg,600,375,Name,163.0,85.0,277.0,106.0
file.jpg,600,375,FatherName,163.0,157.0,306.0,180.0
file.jpg,600,375,Gender,163.0,235.0,180.0,256.0
file.jpg,600,375,CountryOfStay,219.0,235.0,282.0,256.0
file.jpg,600,375,IdentityNumber,158.0,281.0,285.0,302.0
file.jpg,600,375,DOB,300.0,281.0,385.0,303.0
file.jpg,600,375,Pakistan_CNIC,1.0,2.0,585.0,359.0
Id+card+19.jpg,320,206,Name,103.0,49.0,158.0,61.0
Id+card+19.jpg,320,206,FatherName,102.0,89.0,179.0,99.0
Id+card+19.jpg,320,206,Gender,103.0,131.0,115.0,141.0
Id+card+19.jpg,320,206,CountryOfStay,133.0,131.0,169.0,140.0
Id+card+19.jpg,320,206,IdentityNumber,103.0,154.0,170.0,165.0
Id+card+19.jpg,320,206,DOB,177.0,153.0,220.0,165.0
Id+card+19.jpg,320,206,Pakistan_CNIC,5.0,1.0,319.0,195.0
images (1).jpg,261,193,Name,76.0,47.0,126.0,58.0
images (1).jpg,261,193,FatherName,73.0,82.0,154.0,92.0
images (1).jpg,261,193,Gender,72.0,119.0,81.0,128.0
images (1).jpg,261,193,CountryOfStay,100.0,118.0,131.0,129.0
images (1).jpg,261,193,IdentityNumber,72.0,141.0,133.0,150.0
images (1).jpg,261,193,DOB,139.0,141.0,178.0,150.0
images (1).jpg,261,193,Pakistan_CNIC,0.0,14.0,260.0,185.0
images.jpg,283,178,Name,80.0,43.0,142.0,56.0
images.jpg,283,178,FatherName,81.0,80.0,138.0,92.0
images.jpg,283,178,Gender,87.0,118.0,95.0,128.0
images.jpg,283,178,IdentityNumber,77.0,139.0,137.0,150.0
images.jpg,283,178,DOB,146.0,141.0,180.0,151.0
images.jpg,283,178,CountryOfStay,107.0,118.0,137.0,128.0
images.jpg,283,178,Pakistan_CNIC,2.0,3.0,283.0,176.0
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,Name,165.34091186523438,135.3984375,320.4545593261719,161.796875
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,FatherName,168.75,209.484375,297.44317626953125,230.7734375
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,Gender,164.48863220214844,280.1640625,185.7954559326172,301.453125
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,CountryOfStay,235.22727966308594,282.71875,291.477294921875,301.453125
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,IdentityNumber,161.93182373046875,326.1484375,280.397705078125,347.4375
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,DOB,314.4886474609375,328.703125,386.93182373046875,346.5859375
Tasavur Azam Bajwa_Muhammad Sharif.jpg,600,436,Pakistan_CNIC,14.488636016845703,52.796875,597.4431762695312,405.34375
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,Name,109.0,64.0,192.0,78.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,FatherName,110.0,114.0,196.0,128.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,Gender,107.0,161.0,118.0,174.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,CountryOfStay,156.0,160.0,196.0,172.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,IdentityNumber,108.0,189.0,187.0,204.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,DOB,208.0,191.0,264.0,202.0
why-is-a-pakistani-woman-s-citizenship-still-dependent-on-the-verification-of-a-male-1473673246-4318.jpg,400,253,Pakistan_CNIC,5.0,3.0,398.0,246.0
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,Name,297.2423095703125,99.58139038085938,426.85357666015625,117.24742889404297
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,FatherName,307.16998291015625,170.797607421875,429.6112365722656,191.22396850585938
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,Gender,411.9620361328125,242.01382446289062,426.85357666015625,261.88812255859375
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,CountryOfStay,313.7884216308594,244.2220916748047,372.80291748046875,262.440185546875
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,IdentityNumber,309.92767333984375,285.0747985839844,431.8173828125,305.50115966796875
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,DOB,214.51174926757812,285.6268615722656,297.7938537597656,306.05322265625
aug0_1115361d-c898-4f89-956b-dd1e09f5ece4 (1).jpg,600,383,Pakistan_CNIC,23.67987060546875,16.771825790405273,573.5624389648438,364.57196044921875
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,Name,113.0,58.0,170.0,73.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,FatherName,113.0,107.0,212.0,126.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,Gender,110.0,160.0,126.0,174.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,DOB,203.0,190.0,265.0,207.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,IdentityNumber,105.0,192.0,197.0,207.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,CountryOfStay,150.0,162.0,196.0,178.0
aug0_1486eebd93494b6737978760e702132d.jpg,398,250,Pakistan_CNIC,1.0,5.0,394.0,245.0
aug0_189381_1_70996.jpg,600,397,Name,144.30784606933594,163.7019500732422,246.8719482421875,185.9476318359375
aug0_189381_1_70996.jpg,600,397,FatherName,145.1625518798828,233.0058135986328,266.5300598144531,262.0963439941406
aug0_189381_1_70996.jpg,600,397,Gender,145.1625518798828,311.7213439941406,164.8206787109375,332.2558288574219
aug0_189381_1_70996.jpg,600,397,DOB,284.4787902832031,358.779541015625,362.2565612792969,378.4584045410156
aug0_189381_1_70996.jpg,600,397,IdentityNumber,146.8719482421875,357.0683288574219,267.384765625,375.8916015625
aug0_189381_1_70996.jpg,600,397,CountryOfStay,201.5727996826172,311.7213439941406,264.8206787109375,332.2558288574219
aug0_189381_1_70996.jpg,600,397,Pakistan_CNIC,0.0,85.84203338623047,557.12841796875,397.0
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,Name,191.00038146972656,160.65525817871094,338.2243957519531,199.59080505371094
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,FatherName,197.6724090576172,239.75259399414062,309.3616638183594,268.6321716308594
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,Gender,189.10162353515625,300.5849609375,208.78627014160156,327.46148681640625
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,DOB,327.12359619140625,333.0403747558594,420.709228515625,362.9330139160156
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,IdentityNumber,180.60752868652344,344.3645324707031,311.5801696777344,375.8034973144531
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,CountryOfStay,253.44650268554688,295.47210693359375,346.87872314453125,323.6168212890625
aug0_708515c93da74a1ea9731dec6b2112b1.jpg,600,465,Pakistan_CNIC,26.68680191040039,20.178064346313477,574.8291625976562,442.0469055175781
aug0_716618_376922_h1_updates-1.jpg,600,360,Name,192.21461486816406,126.78878021240234,303.8146057128906,152.58877563476562
aug0_716618_376922_h1_updates-1.jpg,600,360,FatherName,195.21461486816406,201.18878173828125,404.6145935058594,221.58877563476562
aug0_716618_376922_h1_updates-1.jpg,600,360,Gender,189.21463012695312,274.3887939453125,205.41461181640625,294.7887878417969
aug0_716618_376922_h1_updates-1.jpg,600,360,CountryOfStay,252.81460571289062,275.5887756347656,320.0146179199219,298.3887634277344
aug0_716618_376922_h1_updates-1.jpg,600,360,IdentityNumber,188.61460876464844,322.3887939453125,320.0146179199219,343.3887939453125
aug0_716618_376922_h1_updates-1.jpg,600,360,DOB,336.2146301269531,322.3887939453125,426.8146057128906,345.7887878417969
aug0_716618_376922_h1_updates-1.jpg,600,360,Pakistan_CNIC,30.214614868164062,57.788780212402344,600.0,360.0
aug0_716618_8138261_s1_updates.jpg,600,360,Name,288.3648986816406,100.02285766601562,424.56488037109375,122.8228530883789
aug0_716618_8138261_s1_updates.jpg,600,360,FatherName,288.3648986816406,178.02285766601562,380.1649169921875,205.02285766601562
aug0_716618_8138261_s1_updates.jpg,600,360,Gender,287.764892578125,261.4228820800781,306.3648986816406,282.4228515625
aug0_716618_8138261_s1_updates.jpg,600,360,CountryOfStay,351.3648986816406,264.4228820800781,420.96490478515625,280.62286376953125
aug0_716618_8138261_s1_updates.jpg,600,360,IdentityNumber,290.1648864746094,305.2228698730469,423.96490478515625,335.2228698730469
aug0_716618_8138261_s1_updates.jpg,600,360,DOB,435.3648986816406,305.2228698730469,527.1648559570312,327.4228515625
aug0_716618_8138261_s1_updates.jpg,600,360,Pakistan_CNIC,125.16490173339844,22.622859954833984,600.0,360.0
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Name,69.01403045654297,155.1654510498047,190.88902282714844,177.65455627441406
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,FatherName,68.07653045654297,229.1920928955078,225.57652282714844,252.6182403564453
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Gender,62.45153045654297,305.0928039550781,84.95153045654297,324.77081298828125
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,DOB,216.20152282714844,351.0080871582031,290.2640380859375,370.68603515625
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,IdentityNumber,64.32653045654297,351.0080871582031,176.82652282714844,367.8749084472656
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,CountryOfStay,134.63902282714844,305.0928039550781,268.7015380859375,328.51898193359375
aug0_82fb2c2a2fe5a8ff2e8aa01c6e625760.jpg,600,387,Pakistan_CNIC,0.0,73.6424560546875,490.8890380859375,387.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,Name,224.0,62.0,281.0,76.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,FatherName,167.0,111.0,289.0,124.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,Gender,268.0,163.0,280.0,176.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,CountryOfStay,201.0,162.0,244.0,176.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,IdentityNumber,198.0,192.0,281.0,208.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,DOB,133.0,191.0,189.0,205.0
aug0_b40d44d513e237b4205aba8839d3d275.png,400,257,Pakistan_CNIC,6.0,3.0,393.0,246.0
aug0_chinese-man-1510044234.jpg,600,345,Name,394.0174865722656,47.142539978027344,484.0174865722656,65.12020874023438
aug0_chinese-man-1510044234.jpg,600,345,FatherName,392.3031921386719,111.3484878540039,489.16033935546875,131.03831481933594
aug0_chinese-man-1510044234.jpg,600,345,Gender,469.446044921875,180.69091796875,484.0174865722656,201.23683166503906
aug0_chinese-man-1510044234.jpg,600,345,CountryOfStay,322.8746337890625,178.97874450683594,435.16033935546875,201.23683166503906
aug0_chinese-man-1510044234.jpg,600,345,IdentityNumber,370.8746337890625,220.07057189941406,483.16033935546875,244.89686584472656
aug0_chinese-man-1510044234.jpg,600,345,DOB,279.16033935546875,224.35096740722656,362.3031921386719,241.4725799560547
aug0_chinese-man-1510044234.jpg,600,345,Pakistan_CNIC,103.44607543945312,0.0,600.0,293.69342041015625
aug0_CNIC-11.jpg,600,394,Name,352.6119384765625,105.21591186523438,430.41046142578125,129.28125
aug0_CNIC-11.jpg,600,394,FatherName,302.79852294921875,180.21023559570312,425.932861328125,200.3579559326172
aug0_CNIC-11.jpg,600,394,Gender,417.53729248046875,252.40625,430.97015380859375,271.4346618652344
aug0_CNIC-11.jpg,600,394,CountryOfStay,305.5970153808594,254.08523559570312,366.6044921875,273.67327880859375
aug0_CNIC-11.jpg,600,394,IdentityNumber,321.8283386230469,296.61932373046875,434.8880615234375,315.6477355957031
aug0_CNIC-11.jpg,600,394,DOB,211.56716918945312,299.4176025390625,286.0074462890625,317.8863525390625
aug0_CNIC-11.jpg,600,394,Pakistan_CNIC,11.19403076171875,25.18465805053711,583.208984375,377.2102355957031
aug0_CqUlQh-XYAEUgT9.jpg,600,386,Name,208.1961669921875,129.3702392578125,314.829833984375,144.21717834472656
aug0_CqUlQh-XYAEUgT9.jpg,600,386,FatherName,205.01834106445312,178.8600616455078,265.7501220703125,190.17201232910156
aug0_CqUlQh-XYAEUgT9.jpg,600,386,Gender,210.66781616210938,227.28936767578125,221.6136474609375,239.30831909179688
